"","Matricula","Campus","Facultad","Carrera","Proceso","HoraRegistro"
"6553","219380","ULV","FT","TEO","Asignación de Cálculo de Cobro",2021-08-18 12:09:13
"6554","219380","ULV","FT","TEO","Solicitud de Carga Académica",2021-08-17 17:03:51
"6555","219380","ULV","FT","TEO","Asignación de Carga Académica",2021-08-17 17:50:53
"6556","219380","ULV","FT","TEO","Asignación de Carga Académica",2021-08-17 18:02:46
"6557","219380","ULV","FT","TEO","Solicitud de Cálculo de Cobro",2021-08-17 18:23:37
"6558","219382","TUXTLA","FCSTGZ","ENFTGZ","Solicitud de Carga Académica",2022-01-21 19:42:51
"6559","219382","TUXTLA","FCSTGZ","ENFTGZ","Inscripción Finalizada",2021-08-11 10:17:24
"6560","219382","TUXTLA","FCSTGZ","ENFTGZ","Confirmación Pago Deposito",2021-08-11 09:10:40
"6561","219382","TUXTLA","FCSTGZ","ENFTGZ","Asignación de Cálculo de Cobro",2021-08-04 17:00:22
"6562","219382","TUXTLA","FCSTGZ","ENFTGZ","Solicitud de Cálculo de Cobro",2021-08-04 12:15:42
"6563","219382","TUXTLA","FCSTGZ","ENFTGZ","Solicitud de Carga Académica",2021-08-03 09:37:33
"6564","219382","TUXTLA","FCSTGZ","ENFTGZ","Asignación de Carga Académica",2021-08-03 12:40:06
"6565","219382","TUXTLA","FCSTGZ","ENFTGZ","Inscripción Finalizada",2022-02-01 16:17:04
"6566","219382","TUXTLA","FCSTGZ","ENFTGZ","Asignación de Cálculo de Cobro",2022-01-31 13:45:46
"6567","219382","TUXTLA","FCSTGZ","ENFTGZ","Confirmación Pago Deposito",2022-01-31 12:25:32
"6568","219382","TUXTLA","FCSTGZ","ENFTGZ","Asignación de Carga Académica",2022-01-27 16:49:27
"6569","219382","TUXTLA","FCSTGZ","ENFTGZ","Asignación de Carga Académica",2022-01-28 15:12:26
"6570","219382","TUXTLA","FCSTGZ","ENFTGZ","Asignación de Carga Académica",2022-01-28 15:20:45
"6571","219382","TUXTLA","FCSTGZ","ENFTGZ","Solicitud de Cálculo de Cobro",2022-01-28 15:55:15
"6572","219385","ULV","NM","SEC","Asignación de Cálculo de Cobro",2022-01-26 10:33:07
"6573","219385","ULV","NM","SEC","Inscripción Finalizada",2022-01-21 08:27:35
"6574","219385","ULV","NM","SEC","Confirmación de Pago en Línea",2022-01-21 08:11:53
"6575","219385","ULV","NM","SEC","Solicitud de Cálculo de Cobro",2021-08-19 06:44:41
"6576","219385","ULV","NM","SEC","Asignación de Cálculo de Cobro",2021-08-19 08:08:39
"6577","219385","ULV","NM","SEC","Asignación de Carga Académica",2021-08-18 20:12:31
"6578","219385","ULV","NM","SEC","Confirmación Pago Deposito",2021-08-20 09:10:50
"6579","219385","ULV","NM","SEC","Inscripción Finalizada",2021-08-23 08:47:02
"6580","219389","ULV","FSC","IDS","Solicitud de Carga Académica",2022-01-17 15:23:36
"6581","219389","ULV","FSC","IDS","Asignación de Carga Académica",2022-01-17 15:55:28
"6582","219389","ULV","FSC","IDS","Solicitud de Cálculo de Cobro",2022-01-17 16:06:50
"6583","219389","ULV","FSC","IDS","Asignación de Cálculo de Cobro",2022-01-17 16:59:51
"6584","219389","ULV","FSC","IDS","Confirmación Pago Deposito",2022-01-19 10:25:03
"6585","219389","ULV","FSC","IDS","Inscripción Finalizada",2022-01-19 10:33:53
"6586","219389","ULV","FSC","IDS","Pago Deposito/Tranferencia",2022-01-18 15:44:33
"6587","219389","ULV","FSC","IDS","Asignación de Cálculo de Cobro",2021-07-26 17:34:08
"6588","219389","ULV","FSC","IDS","Solicitud de Cálculo de Cobro",2021-07-26 17:11:05
"6589","219389","ULV","FSC","IDS","Asignación de Carga Académica",2021-07-26 15:18:44
"6590","219389","ULV","FSC","IDS","Solicitud de Carga Académica",2021-07-26 10:38:45
"6591","219389","ULV","FSC","IDS","Confirmación Pago Deposito",2021-07-29 11:56:22
"6592","219389","ULV","FSC","IDS","Inscripción Finalizada",2021-07-29 12:22:58
"6593","219389","ULV","FSC","IDS","Pago Deposito/Tranferencia",2021-07-29 10:01:14
"6594","219390","ULV","FCE","LEMYSFIMA","Solicitud de Carga Académica",2022-01-30 09:45:26
"6595","219390","ULV","FCE","LEMYSFIMA","Asignación de Carga Académica",2022-01-31 18:22:52
"6596","219390","ULV","FCE","LEMYSFIMA","Asignación de Cálculo de Cobro",2022-02-01 17:06:54
"6597","219390","ULV","FCE","LEMYSFIMA","Asignación de Cálculo de Cobro",2022-02-01 17:08:41
"6598","219390","ULV","FCE","LEMYSFIMA","Asignación de Cálculo de Cobro",2022-02-01 17:16:24
"6599","219390","ULV","FCE","LEMYSFIMA","Solicitud de Cálculo de Cobro",2022-02-01 16:49:50
"6600","219390","ULV","FCE","LEMYSFIMA","Confirmación Pago Deposito",2022-02-01 17:22:07
"6601","219390","ULV","FCE","LEMYSFIMA","Inscripción Finalizada",2022-02-01 18:05:20
"6602","219390","ULV","FCE","LEMYSFIMA","Asignación de Cálculo de Cobro",2022-02-04 11:46:09
"6603","219391","ULV","FCE","LEMYSPSICO","Inscripción Finalizada",2022-02-02 18:48:03
"6604","219391","ULV","FCE","LEMYSPSICO","Asignación de Carga Académica",2022-02-01 14:29:46
"6605","219391","ULV","FCE","LEMYSPSICO","Solicitud de Cálculo de Cobro",2022-02-02 13:09:46
"6606","219391","ULV","FCE","LEMYSPSICO","Asignación de Cálculo de Cobro",2022-02-02 15:12:06
"6607","219391","ULV","FCE","LEMYSPSICO","Confirmación Pago Deposito",2022-02-02 15:15:50
"6608","219391","ULV","FCE","LEMYSPSICO","Solicitud de Carga Académica",2022-02-01 13:11:15
"6609","219393","ULV","FPC","PSICLI","Inscripción Finalizada",2022-01-27 10:53:19
"6610","219393","ULV","FPC","PSICLI","Asignación de Carga Académica",2021-07-29 06:55:11
"6611","219393","ULV","FPC","PSICLI","Solicitud de Cálculo de Cobro",2021-07-29 11:07:35
"6612","219393","ULV","FPC","PSICLI","Pago Deposito/Tranferencia",2021-07-29 16:18:41
"6613","219393","ULV","FPC","PSICLI","Asignación de Cálculo de Cobro",2021-07-29 12:45:11
"6614","219393","ULV","FPC","PSICLI","Solicitud de Carga Académica",2021-07-26 10:33:32
"6615","219393","ULV","FPC","PSICLI","Confirmación Pago Deposito",2021-08-03 10:58:23
"6616","219393","ULV","FPC","PSICLI","Inscripción Finalizada",2021-08-03 11:17:35
"6617","219393","ULV","FPC","PSICLI","Asignación de Carga Académica",2022-01-21 09:18:49
"6618","219393","ULV","FPC","PSICLI","Solicitud de Cálculo de Cobro",2022-01-21 11:30:25
"6619","219393","ULV","FPC","PSICLI","Asignación de Cálculo de Cobro",2022-01-21 12:10:30
"6620","219393","ULV","FPC","PSICLI","Confirmación Pago Deposito",2022-01-23 09:53:41
"6621","219393","ULV","FPC","PSICLI","Solicitud de Carga Académica",2022-01-17 13:46:01
"6622","219393","ULV","FPC","PSICLI","Asignación de Cálculo de Cobro",2021-08-31 17:41:16
"6623","219395","TUXTLA","FCETGZ","FIMA","Asignación de Cálculo de Cobro",2021-09-09 17:02:20
"6624","219395","TUXTLA","FCETGZ","FIMA","Solicitud de Carga Académica",2022-01-18 19:54:21
"6625","219395","TUXTLA","FCETGZ","FIMA","Asignación de Carga Académica",2022-01-18 20:26:45
"6626","219395","TUXTLA","FCETGZ","FIMA","Solicitud de Cálculo de Cobro",2022-01-19 08:44:47
"6627","219395","TUXTLA","FCETGZ","FIMA","Asignación de Cálculo de Cobro",2022-01-19 09:55:49
"6628","219395","TUXTLA","FCETGZ","FIMA","Pago Deposito/Tranferencia",2022-01-19 10:35:35
"6629","219395","TUXTLA","FCETGZ","FIMA","Asignación de Carga Académica",2021-08-03 09:09:54
"6630","219395","TUXTLA","FCETGZ","FIMA","Solicitud de Cálculo de Cobro",2021-08-03 09:23:44
"6631","219395","TUXTLA","FCETGZ","FIMA","Asignación de Cálculo de Cobro",2021-08-03 16:55:04
"6632","219395","TUXTLA","FCETGZ","FIMA","Pago Deposito/Tranferencia",2021-08-03 20:19:16
"6633","219395","TUXTLA","FCETGZ","FIMA","Solicitud de Carga Académica",2021-08-02 14:18:31
"6634","219395","TUXTLA","FCETGZ","FIMA","Inscripción Finalizada",2021-08-11 13:18:13
"6635","219395","TUXTLA","FCETGZ","FIMA","Confirmación Pago Deposito",2021-08-11 13:04:16
"6636","219395","TUXTLA","FCETGZ","FIMA","Confirmación Pago Deposito",2022-02-02 12:00:49
"6637","219395","TUXTLA","FCETGZ","FIMA","Inscripción Finalizada",2022-02-02 12:02:57
"6638","219400","ULV","FCE","LEMYSQUIBI","Solicitud de Cálculo de Cobro",2022-02-01 15:21:45
"6639","219400","ULV","FCE","LEMYSQUIBI","Confirmación Pago Deposito",2022-02-01 16:02:44
"6640","219400","ULV","FCE","LEMYSQUIBI","Asignación de Cálculo de Cobro",2022-02-01 15:58:48
"6641","219400","ULV","FCE","LEMYSQUIBI","Inscripción Finalizada",2022-02-01 18:04:09
"6642","219400","ULV","FCE","LEMYSQUIBI","Asignación de Carga Académica",2022-02-01 13:56:59
"6643","219400","ULV","FCE","LEMYSQUIBI","Solicitud de Carga Académica",2022-01-30 12:02:03
"6644","219401","ULV","FCE","LEMYSQUIBI","Solicitud de Carga Académica",2022-01-30 18:29:09
"6645","219401","ULV","FCE","LEMYSQUIBI","Asignación de Carga Académica",2022-02-01 13:59:57
"6646","219401","ULV","FCE","LEMYSQUIBI","Inscripción Finalizada",2022-02-01 18:02:32
"6647","219401","ULV","FCE","LEMYSQUIBI","Asignación de Cálculo de Cobro",2022-02-01 17:48:22
"6648","219401","ULV","FCE","LEMYSQUIBI","Confirmación Pago Deposito",2022-02-01 17:51:16
"6649","219401","ULV","FCE","LEMYSQUIBI","Asignación de Cálculo de Cobro",2022-02-01 17:46:20
"6650","219401","ULV","FCE","LEMYSQUIBI","Asignación de Cálculo de Cobro",2022-02-01 15:49:18
"6651","219401","ULV","FCE","LEMYSQUIBI","Solicitud de Cálculo de Cobro",2022-02-01 14:20:31
"6652","219402","ULV","FCE","LEMYSFIMA","Asignación de Carga Académica",2022-01-31 18:14:50
"6653","219402","ULV","FCE","LEMYSFIMA","Solicitud de Cálculo de Cobro",2022-01-31 22:45:38
"6654","219402","ULV","FCE","LEMYSFIMA","Asignación de Carga Académica Automática",2022-01-31 16:24:40
"6655","219402","ULV","FCE","LEMYSFIMA","Asignación de Cálculo de Cobro",2022-02-03 16:37:37
"6656","219402","ULV","FCE","LEMYSFIMA","Confirmación Pago Deposito",2022-02-03 16:39:11
"6657","219402","ULV","FCE","LEMYSFIMA","Inscripción Finalizada",2022-02-03 18:05:23
"6658","219402","ULV","FCE","LEMYSFIMA","Solicitud de Carga Académica",2022-01-31 09:21:34
"6659","219403","ULV","FCE","LEMYSCS","Solicitud de Carga Académica",2022-02-04 11:40:50
"6660","219403","ULV","FCE","LEMYSCS","Solicitud de Cálculo de Cobro",2022-02-04 13:06:58
"6661","219403","ULV","FCE","LEMYSCS","Asignación de Carga Académica",2022-02-04 13:04:20
"6662","219403","ULV","FCE","LEMYSCS","Asignación de Cálculo de Cobro",2022-02-04 14:08:28
"6663","219403","ULV","FCE","LEMYSCS","Asignación de Cálculo de Cobro",2022-02-04 14:05:16
"6664","219403","ULV","FCE","LEMYSCS","Confirmación Pago Deposito",2022-02-07 09:20:40
"6665","219403","ULV","FCE","LEMYSCS","Inscripción Finalizada",2022-02-07 11:32:47
"6666","219405","ULV","FCE","LEMYSQUIBI","Inscripción Finalizada",2022-02-02 18:49:01
"6667","219405","ULV","FCE","LEMYSQUIBI","Asignación de Carga Académica",2022-02-02 16:17:12
"6668","219405","ULV","FCE","LEMYSQUIBI","Solicitud de Cálculo de Cobro",2022-02-02 16:20:51
"6669","219405","ULV","FCE","LEMYSQUIBI","Asignación de Cálculo de Cobro",2022-02-02 16:41:24
"6670","219405","ULV","FCE","LEMYSQUIBI","Confirmación Pago Deposito",2022-02-02 17:01:43
"6671","219405","ULV","FCE","LEMYSQUIBI","Solicitud de Carga Académica",2022-01-31 17:34:10
"6672","219406","ULV","FCE","LEMYSPSICO","Asignación de Carga Académica",2022-02-01 13:53:31
"6673","219406","ULV","FCE","LEMYSPSICO","Solicitud de Cálculo de Cobro",2022-02-01 13:55:46
"6674","219406","ULV","FCE","LEMYSPSICO","Confirmación Pago Deposito",2022-02-01 16:02:24
"6675","219406","ULV","FCE","LEMYSPSICO","Asignación de Cálculo de Cobro",2022-02-01 15:40:28
"6676","219406","ULV","FCE","LEMYSPSICO","Solicitud de Carga Académica",2022-01-31 07:29:44
"6677","219406","ULV","FCE","LEMYSPSICO","Inscripción Finalizada",2022-02-09 10:30:59
"6678","219409","ULV","FCE","LEMYSLELI","Asignación de Carga Académica",2022-02-01 14:08:39
"6679","219409","ULV","FCE","LEMYSLELI","Solicitud de Cálculo de Cobro",2022-02-01 17:32:25
"6680","219409","ULV","FCE","LEMYSLELI","Asignación de Cálculo de Cobro",2022-02-01 17:36:37
"6681","219409","ULV","FCE","LEMYSLELI","Asignación de Cálculo de Cobro",2022-02-01 17:39:33
"6682","219409","ULV","FCE","LEMYSLELI","Confirmación Pago Deposito",2022-02-03 12:52:55
"6683","219409","ULV","FCE","LEMYSLELI","Inscripción Finalizada",2022-02-08 09:22:27
"6684","219410","ULV","FCE","LEMYSPSICO","Inscripción Finalizada",2022-02-01 18:04:48
"6685","219410","ULV","FCE","LEMYSPSICO","Asignación de Cálculo de Cobro",2022-02-01 17:19:42
"6686","219410","ULV","FCE","LEMYSPSICO","Confirmación Pago Deposito",2022-02-01 17:21:59
"6687","219410","ULV","FCE","LEMYSPSICO","Solicitud de Cálculo de Cobro",2022-02-01 16:47:22
"6688","219410","ULV","FCE","LEMYSPSICO","Asignación de Carga Académica",2022-02-01 14:49:24
"6689","219410","ULV","FCE","LEMYSPSICO","Solicitud de Carga Académica",2022-02-01 08:41:16
"6690","219410","ULV","FCE","LEMYSPSICO","Asignación de Cálculo de Cobro",2022-03-09 10:04:13
"6691","219410","ULV","FCE","LEMYSPSICO","Asignación de Carga Académica",2021-07-29 09:20:56
"6692","219411","ULV","FCE","LEMYSLELI","Inscripción Finalizada",2022-02-08 17:45:03
"6693","219411","ULV","FCE","LEMYSLELI","Confirmación Pago Deposito",2022-02-08 17:01:08
"6694","219411","ULV","FCE","LEMYSLELI","Asignación de Carga Académica",2022-01-31 18:28:53
"6695","219411","ULV","FCE","LEMYSLELI","Solicitud de Cálculo de Cobro",2022-01-31 19:02:50
"6696","219411","ULV","FCE","LEMYSLELI","Solicitud de Carga Académica",2022-01-31 15:45:32
"6697","219411","ULV","FCE","LEMYSLELI","Asignación de Cálculo de Cobro",2022-02-01 15:21:26
"6698","219411","ULV","FCE","LEMYSLELI","Pago Deposito/Tranferencia",2022-02-04 14:21:32
"6699","219412","ULV","FCE","LEMYSQUIBI","Asignación de Cálculo de Cobro",2022-02-03 12:46:29
"6700","219412","ULV","FCE","LEMYSQUIBI","Confirmación Pago Deposito",2022-02-03 12:47:39
"6701","219412","ULV","FCE","LEMYSQUIBI","Inscripción Finalizada",2022-02-03 12:59:18
"6702","219412","ULV","FCE","LEMYSQUIBI","Solicitud de Cálculo de Cobro",2022-02-02 20:06:27
"6703","219412","ULV","FCE","LEMYSQUIBI","Solicitud de Carga Académica",2022-02-01 17:45:00
"6704","219412","ULV","FCE","LEMYSQUIBI","Asignación de Carga Académica",2022-02-02 15:50:30
"6705","219416","ULV","FCE","LEMYSPSICO","Solicitud de Cálculo de Cobro",2022-02-02 12:24:37
"6706","219416","ULV","FCE","LEMYSPSICO","Asignación de Cálculo de Cobro",2022-02-02 12:27:11
"6707","219416","ULV","FCE","LEMYSPSICO","Confirmación Pago Deposito",2022-02-02 12:28:17
"6708","219416","ULV","FCE","LEMYSPSICO","Solicitud de Carga Académica",2022-01-31 13:45:32
"6709","219416","ULV","FCE","LEMYSPSICO","Asignación de Carga Académica",2022-01-31 17:38:40
"6710","219416","ULV","FCE","LEMYSPSICO","Inscripción Finalizada",2022-02-02 18:47:30
"6711","219418","ULV","FT","TEO","Solicitud de Carga Académica",2022-02-04 11:43:37
"6712","219418","ULV","FT","TEO","Asignación de Cálculo de Cobro",2022-02-04 12:17:03
"6713","219418","ULV","FT","TEO","Solicitud de Cálculo de Cobro",2022-02-04 12:12:24
"6714","219418","ULV","FT","TEO","Asignación de Carga Académica",2022-02-04 12:09:28
"6715","219418","ULV","FT","TEO","Inscripción Finalizada",2022-02-07 12:59:41
"6716","219418","ULV","FT","TEO","Confirmación Pago Deposito",2022-02-07 12:44:32
"6717","219420","ULV","FT","TEO","Pago Deposito/Tranferencia",2022-01-24 10:12:35
"6718","219420","ULV","FT","TEO","Confirmación Pago Deposito",2022-01-25 10:45:40
"6719","219420","ULV","FT","TEO","Inscripción Finalizada",2022-01-25 10:52:14
"6720","219420","ULV","FT","TEO","Solicitud de Carga Académica",2021-08-06 14:50:41
"6721","219420","ULV","FT","TEO","Asignación de Carga Académica",2021-08-08 11:22:36
"6722","219420","ULV","FT","TEO","Inscripción Finalizada",2021-08-10 15:33:52
"6723","219420","ULV","FT","TEO","Confirmación Pago Deposito",2021-08-10 15:12:36
"6724","219420","ULV","FT","TEO","Pago Deposito/Tranferencia",2021-08-10 12:44:08
"6725","219420","ULV","FT","TEO","Asignación de Cálculo de Cobro",2021-08-09 14:27:56
"6726","219420","ULV","FT","TEO","Asignación de Cálculo de Cobro",2021-08-09 12:34:13
"6727","219420","ULV","FT","TEO","Asignación de Cálculo de Cobro",2022-01-19 09:12:27
"6728","219420","ULV","FT","TEO","Solicitud de Cálculo de Cobro",2022-01-18 18:25:21
"6729","219420","ULV","FT","TEO","Pago Deposito/Tranferencia",2022-01-23 14:05:59
"6730","219420","ULV","FT","TEO","Solicitud de Carga Académica",2022-01-17 10:03:23
"6731","219420","ULV","FT","TEO","Asignación de Carga Académica",2022-01-17 17:17:24
"6732","219425","ULV","FCE","LEMYSQUIBI","Solicitud de Cálculo de Cobro",2022-01-31 17:21:32
"6733","219425","ULV","FCE","LEMYSQUIBI","Asignación de Carga Académica",2022-01-31 17:00:23
"6734","219425","ULV","FCE","LEMYSQUIBI","Solicitud de Carga Académica",2022-01-31 15:13:01
"6735","219425","ULV","FCE","LEMYSQUIBI","Inscripción Finalizada",2022-02-01 15:21:32
"6736","219425","ULV","FCE","LEMYSQUIBI","Confirmación Pago Deposito",2022-02-01 15:18:28
"6737","219425","ULV","FCE","LEMYSQUIBI","Asignación de Cálculo de Cobro",2022-02-01 15:14:53
"6738","219438","ULV","NM","BACH","Confirmación Pago Deposito",2022-01-24 11:16:00
"6739","219438","ULV","NM","BACH","Inscripción Finalizada",2022-01-24 11:29:32
"6740","219438","ULV","NM","BACH","Solicitud de Carga Académica",2022-01-17 16:36:54
"6741","219438","ULV","NM","BACH","Pago Deposito/Tranferencia",2022-01-18 13:35:43
"6742","219438","ULV","NM","BACH","Asignación de Carga Académica",2022-01-18 09:29:54
"6743","219438","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2022-01-18 09:32:43
"6744","219438","ULV","NM","BACH","Asignación de Cálculo de Cobro",2022-01-18 10:22:15
"6745","219438","ULV","NM","BACH","Solicitud de Carga Académica",2021-08-09 13:50:15
"6746","219438","ULV","NM","BACH","Asignación de Carga Académica",2021-08-10 11:22:39
"6747","219438","ULV","NM","BACH","Solicitud de Cálculo de Cobro",2021-08-10 11:49:26
"6748","219438","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-08-10 16:50:14
"6749","219438","ULV","NM","BACH","Pago Deposito/Tranferencia",2021-08-11 16:51:38
"6750","219438","ULV","NM","BACH","Confirmación Pago Deposito",2021-08-11 17:11:23
"6751","219438","ULV","NM","BACH","Inscripción Finalizada",2021-08-11 17:14:02
"6752","219438","ULV","NM","BACH","Asignación de Cálculo de Cobro",2021-08-12 13:00:00
"6753","219440","ULV","FT","TEO","Asignación de Cálculo de Cobro",2021-08-11 12:00:38
"6754","219440","ULV","FT","TEO","Inscripción Finalizada",2021-08-08 17:05:57
"6755","219440","ULV","FT","TEO","Confirmación Pago Deposito",2021-08-03 15:36:19
"6756","219440","ULV","FT","TEO","Solicitud de Carga Académica",2021-07-30 10:00:56
"6757","219440","ULV","FT","TEO","Solicitud de Cálculo de Cobro",2021-08-02 11:07:46
"6758","219440","ULV","FT","TEO","Asignación de Cálculo de Cobro",2021-08-02 12:21:32
"6759","219440","ULV","FT","TEO","Asignación de Carga Académica",2021-07-30 12:57:48
"6760","219441","TUXTLA","FCETGZ","PDGIA","Inscripción Finalizada",2021-08-20 11:46:51
"6761","219441","TUXTLA","FCETGZ","PDGIA","Asignación de Cálculo de Cobro",2021-08-20 11:25:22
"6762","219441","TUXTLA","FCETGZ","PDGIA","Confirmación Pago Deposito",2021-08-20 11:26:49
"6763","219441","TUXTLA","FCETGZ","PDGIA","Solicitud de Carga Académica",2021-08-20 10:56:37
"6764","219441","TUXTLA","FCETGZ","PDGIA","Asignación de Carga Académica",2021-08-20 10:58:42
